nexonsn,npsn,bonusprob,bonustype,gender,classgroup,charid,probitemgetresult,itemlevel,itemget,itemid,itemtype,itemgrade,itemenchantbef,itemenchantaft,itemuid,itemgetprob,playtime,chartype,usernickname,charcode,probitemgettype,userlevel,tribe,ispcroom,idcategory,id,actionid,charlevel,charname,class,isburningchar
1963113957,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96875193,3,160,1,1073030,1,3,16,15,3458906760088918011,30,12615,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(41718051),20211215225942768,253,adelionnn,15113,0
117677280,null,"WrappedArray(40.0, 0.0, 0.01, 60.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,12244157,1,140,1,1132272,1,2,12,13,2017618096260652238,40,5959,null,null,null,1,null,1413,2,WrappedArray(meso),WrappedArray(6982900),20211215225943222,244,offnen,1413,0
1627689331,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1594860,2,130,1,1072965,1,1,9,9,2017614140595510661,55,1120,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(879800),20211215225944242,133,호영몰루,16412,0
1744937302,null,"WrappedArray(45.0, 0.0, 0.0, 55.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4704745,1,150,1,1132178,1,3,2,3,6354615481608782814,45,7379,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(55832200),20211215225944842,264,짱깩,2513,0
1359531009,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245923,1,75,1,1032022,1,1,4,5,7349875815934400551,80,5762,null,null,null,1,null,2214,2,WrappedArray(meso),WrappedArray(85400),20211215225944868,93,경치붑,2214,0
117677280,null,"WrappedArray(35.0, 64.98, 0.02, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,12244157,3,140,1,1132272,1,2,13,12,2017618096260652238,35,5961,null,null,null,1,null,1413,2,WrappedArray(meso),WrappedArray(8529400),20211215225945442,244,offnen,1413,0
1359502094,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,94238402,1,140,1,1122150,1,3,7,8,8214566970159269798,65,22201,null,null,null,1,null,2413,2,WrappedArray(meso),WrappedArray(879100),20211215225945717,266,현극,2413,0
1007492509,null,"WrappedArray(89.25, 0.0, 0.0, 10.75, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97958394,1,120,1,1072957,1,2,2,3,8214566927209646532,85,258,null,null,null,1,null,2112,2,WrappedArray(meso),WrappedArray(208400),20211215225945432,133,개잘먹는형욱,2112,0
1560729119,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245103,1,110,1,1113089,1,0,0,1,4755802194345762101,95,3543,null,null,null,1,null,3511,1,WrappedArray(meso),WrappedArray(49864),20211215225946342,100,mikuruto19,3511,0
1694899524,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43336772,1,100,1,1032030,1,2,1,2,2882309435169348082,90,6110,null,null,null,1,null,231,2,WrappedArray(meso),WrappedArray(78570),20211215225947175,94,후선히어로,231,0
335812094,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7423339,2,200,1,1082699,1,2,9,9,3746996934376737086,55,45151,null,null,null,1,null,513,2,WrappedArray(meso),WrappedArray(3104970),20211215225950472,235,우에토토,513,0
1544095296,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30139410,2,110,1,1122274,1,1,9,9,3747000387530557490,55,11837,null,null,null,1,null,16212,1,WrappedArray(meso),WrappedArray(506730),20211215225950501,163,셉존라라,16212,0
738293293,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42881163,1,40,1,1052113,1,2,0,1,2594079050428029653,95,9706,null,null,null,1,null,16212,2,WrappedArray(meso),WrappedArray(3420),20211215225950602,181,SH스카엠작,16212,0
369719965,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6694100,1,0,1,0,0,,28086,51083,0,1.666666666666667E9,27,null,null,null,5,null,332,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(FaceCoupon, 5152091, 150100000, 101176148)",20211215225951705,200,너만이나에게,332,0
1627685185,null,"WrappedArray(31.5, 0.0, 0.04, 68.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26347999,1,145,1,1022277,1,1,18,19,4755801666064795689,30,72857,null,null,null,1,null,10113,2,WrappedArray(meso),WrappedArray(43223400),20211215225952104,251,보린,10113,0
436296806,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,101352113,1,100,1,1002383,1,1,3,4,1152980108811812767,85,12275,null,null,null,1,null,434,2,WrappedArray(meso),WrappedArray(161000),20211215225952759,101,득랴,434,0
1694899524,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43336772,1,100,1,1032030,1,2,6,7,2882309435169348082,70,6119,null,null,null,1,null,231,2,WrappedArray(meso),WrappedArray(272570),20211215225956024,94,후선히어로,231,0
1309143290,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,33647265,1,88,1,1372009,1,0,3,4,3664801104824281,85,23808,null,null,null,1,null,16212,2,WrappedArray(meso),WrappedArray(110000),20211215225956285,110,미토율,16212,0
436296806,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,101352113,1,100,1,1002383,1,1,6,7,1152980108811812767,70,12279,null,null,null,1,null,434,2,WrappedArray(meso),WrappedArray(281000),20211215225956982,101,득랴,434,0
470339390,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5829231,1,130,1,1092089,1,2,12,13,4899918202760688959,100,1083,null,null,null,1,null,2219,2,WrappedArray(meso),WrappedArray(5591100),20211215225958838,244,greedyfate,2219,0
50629978,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7499686,1,40,1,1032256,1,0,0,1,1152923570486133549,95,1514,null,null,null,1,null,16212,1,WrappedArray(meso),WrappedArray(3420),20211215225958807,177,so소라라,16212,0
1778459736,null,"WrappedArray(31.5, 0.0, 0.02, 68.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5397504,1,130,1,1004237,1,0,14,15,5764609421409829196,30,2822,null,null,null,1,null,16413,1,WrappedArray(meso),WrappedArray(7816125),20211215225959699,230,개념호영요,16413,0
486802925,null,"WrappedArray(31.5, 0.0, 0.03, 68.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7263584,2,200,1,1213018,1,4,15,15,576462457405885301,30,22304,null,null,null,1,null,15113,1,WrappedArray(meso),WrappedArray(65611180),20211215225959440,236,아델rbejr,15113,0
101180638,null,"WrappedArray(30.0, 69.96, 0.04, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,90309812,3,135,1,1022232,1,4,19,18,7926336009892922113,30,3284,null,null,null,1,null,233,2,WrappedArray(meso),WrappedArray(40064800),20211215225959509,255,코푸케이키,233,0
1980090818,null,"WrappedArray(35.0, 64.98, 0.02, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,3,160,1,1152179,1,4,13,12,1441157361136858542,35,362,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(11458350),20211215230000529,276,미말,2513,0
1678034258,null,"WrappedArray(63.0, 0.0, 0.0, 37.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1599905,1,140,1,1213014,1,2,8,9,3170535645202357759,60,1526,null,null,null,1,null,15112,2,WrappedArray(meso),WrappedArray(988800),20211215230000365,178,김희돔,15112,0
1627689331,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1594860,1,130,1,1292012,1,1,9,10,2017614140595510545,55,1137,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(879800),20211215230001123,133,호영몰루,16412,0
1459873115,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96418097,1,120,1,1102172,1,2,0,1,1729440912655126410,95,7466,null,null,null,1,null,15513,2,WrappedArray(meso),WrappedArray(67997),20211215230001959,230,솜아향,15513,0
1510083058,null,"WrappedArray(57.75, 0.0, 0.0, 42.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102243059,1,140,1,1004231,1,2,9,10,6054665644160356811,55,126,null,null,null,1,null,412,2,WrappedArray(meso),WrappedArray(1098600),20211215230002254,150,용인유람단,412,0
721856499,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,28020373,2,130,1,1482201,1,2,9,9,6054620326331751856,55,2898,null,null,null,1,null,1512,1,WrappedArray(meso),WrappedArray(809416),20211215230002368,130,이치스커,1512,0
1610964532,null,"WrappedArray(84.0, 0.0, 0.0, 16.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7088498,1,100,1,1082138,1,1,4,5,8070451713363997164,80,690,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(201000),20211215225905750,110,신길동호잡이,16412,0
1426388711,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7082944,1,100,1,1082141,1,0,6,7,1729384202530505230,70,4940,null,null,null,1,null,132,2,WrappedArray(meso),WrappedArray(281000),20211215225906560,100,손창꾼,132,0
1610913775,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,16369079,1,110,1,1113149,1,2,0,1,1729524692156927280,95,510,null,null,null,1,null,2413,2,WrappedArray(meso),WrappedArray(48780),20211215225907195,249,아씨시바,2413,0
906566295,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7078003,1,120,1,1122000,1,1,0,1,7926336529583117243,95,3276,null,null,null,1,null,15512,2,WrappedArray(meso),WrappedArray(70100),20211215225907259,172,숑먹팬,15512,0
1158280694,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7048162,1,150,1,1132296,1,1,3,4,8070451713364002582,85,934,null,null,null,1,null,332,2,WrappedArray(meso),WrappedArray(541000),20211215225910193,141,mmiinnssuu33,332,0
889798139,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42603741,1,20,1,1402000,1,2,0,1,288323692906170191,95,1131,null,null,null,1,null,6110,2,WrappedArray(meso),WrappedArray(1300),20211215225910578,31,고닝이잉,6110,0
873061154,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,33018487,1,150,1,1062165,1,2,5,6,2021277163583516897,75,409,null,null,null,1,null,113,2,WrappedArray(meso),WrappedArray(770450),20211215225910815,242,내집사해라냥,113,0
1325655213,null,"WrappedArray(57.75, 0.0, 0.0, 42.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,13022288,2,110,1,1113149,1,1,9,9,2017616489942618504,55,10292,null,null,null,1,null,1113,2,WrappedArray(meso),WrappedArray(533400),20211215225911062,212,hizzle,1113,0
738273608,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5832845,1,110,1,1113089,1,0,8,9,7638106170611560329,60,7118,null,null,null,1,null,233,2,WrappedArray(meso),WrappedArray(465794),20211215225911065,229,옥희콩,233,0
1610913775,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,16369079,1,110,1,1113149,1,2,3,4,1729524692156927280,85,514,null,null,null,1,null,2413,2,WrappedArray(meso),WrappedArray(192600),20211215225911135,249,아씨시바,2413,0
252200457,null,"WrappedArray(40.0, 59.99, 0.01, 0.0, 1.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5903745,3,200,1,1482221,1,4,12,11,4899918065321598427,40,18648,null,null,null,1,null,15513,2,WrappedArray(meso),WrappedArray(40712600),20211215225911674,269,아크토어,15513,0
738273608,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5832845,2,110,1,1113089,1,0,9,9,7638106170611560329,55,7120,null,null,null,1,null,233,2,WrappedArray(meso),WrappedArray(517398),20211215225913044,229,옥희콩,233,0
705222489,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7089014,1,-1,1,5530638,5,,0,0,139735372,50000,36,null,null,null,2,null,15100,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000000, 139735272)",20211215225912922,12,사랑의술,15100,0
302672472,null,"WrappedArray(35.0, 64.98, 0.02, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6511205,3,140,1,1052802,1,2,13,12,7349875794459572592,35,11846,null,null,null,1,null,412,2,WrappedArray(meso),WrappedArray(8273518),20211215225914604,155,양산표창쟁이,412,0
252200457,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5903745,1,200,1,1482221,1,4,10,11,4899918065321598427,100,18652,null,null,null,1,null,15513,2,WrappedArray(meso),WrappedArray(12966500),20211215225915206,269,아크토어,15513,0
1661198799,null,"WrappedArray(89.25, 0.0, 0.0, 10.75, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43341542,1,20,1,1040012,1,1,2,3,4179341424862501649,85,2721,null,null,null,1,null,110,2,WrappedArray(meso),WrappedArray(2000),20211215225916792,42,탱대협,110,0
101180638,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,90309812,2,135,1,1022232,1,4,15,15,7926336009892922113,30,3241,null,null,null,1,null,233,2,WrappedArray(meso),WrappedArray(20837205),20211215225917060,255,코푸케이키,233,0
33796860,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97970728,1,100,1,1002379,1,2,5,6,142499671453592,75,29909,null,null,null,1,null,332,2,WrappedArray(meso),WrappedArray(241000),20211215225918429,135,아다지상,332,0
1577220647,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97938318,1,150,1,1042258,1,1,0,1,4179341407683177896,95,11652,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(131920),20211215225918569,224,중이의아델,15113,0
470339390,null,"WrappedArray(35.0, 64.98, 0.02, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5829231,3,130,1,1092089,1,2,13,12,4899918202760688959,35,1044,null,null,null,1,null,2219,2,WrappedArray(meso),WrappedArray(6829300),20211215225920170,244,greedyfate,2219,0
302672472,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6511205,1,140,1,1052802,1,2,11,12,7349875794459572592,100,11851,null,null,null,1,null,412,2,WrappedArray(meso),WrappedArray(5457123),20211215225919805,155,양산표창쟁이,412,0
1174931707,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,92210785,1,140,1,1582015,1,2,1,2,3891111040120913202,90,4162,null,null,null,1,null,3513,2,WrappedArray(meso),WrappedArray(220500),20211215225920548,240,평양카센타,3513,0
990665445,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97194514,2,140,1,1072969,1,2,5,5,1153063952738362182,75,4153,null,null,null,1,null,1313,2,WrappedArray(meso),WrappedArray(659600),20211215225920947,245,동야호12,1313,0
1560729119,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245103,1,140,1,1132272,1,0,0,1,5764670933309616457,95,3518,null,null,null,1,null,3511,1,WrappedArray(meso),WrappedArray(101936),20211215225921667,100,mikuruto19,3511,0
2013577248,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30140000,1,30,1,1082533,1,0,4,5,7638106162021309896,80,1688,null,null,null,1,null,3610,2,WrappedArray(meso),WrappedArray(6400),20211215225922122,42,성수고제논,3610,0
302672472,null,"WrappedArray(35.0, 64.98, 0.02, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6511205,3,140,1,1052802,1,2,13,12,7349875794459572592,35,11854,null,null,null,1,null,412,2,WrappedArray(meso),WrappedArray(8273518),20211215225922438,155,양산표창쟁이,412,0
1443300994,null,"WrappedArray(57.75, 0.0, 0.0, 42.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,101260918,1,110,1,1012478,1,2,9,10,4179341313193914836,55,11375,null,null,null,1,null,15512,2,WrappedArray(meso),WrappedArray(533400),20211215225922729,176,아크변신파워,15512,0
1846203007,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,28025401,1,0,1,1073506,1,0,4,5,-1,80,7586,null,null,null,1,null,6311,2,WrappedArray(meso),WrappedArray(1200),20211215225924764,90,cj블루집사,6311,0
